Country,year,Urban population growth (annual %),Rural population growth (annual %),Mobile cellular subscriptions (per 100 people),Fixed broadband subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","GNI per capita, Atlas method (current US$)","Primary education, duration (years)","Inflation, consumer prices (annual %)",Access to electricity (% of population),People using at least basic drinking water services (% of population),Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,suicides_no,suicides/100k pop,gdp_per_capita ($),sex,age,generation
Trinidad and Tobago,2006,0.134993554688377,0.8943735933586671,116.5489002,1.5817898869999998,4.80528416565147,13290.0,7.0,8.32960351465344,96.1903305053711,94.64298660399392,5.832000000000001,10.224,0.887,61.76,0.84,0.141,0.917,11.75,11.1575,15190.0,0.0,5.0,5.0
Trinidad and Tobago,2008,0.120812647445109,0.878833573190509,137.3086853,6.496033061,10.048943265680599,17330.0,7.0,12.0303445477177,97.82766723632808,95.562015588468,6.696000000000001,10.295,0.858,62.08,0.838,0.087,0.9590000000000001,16.583333333333332,14.854166666666666,22857.0,0.0,3.0,3.0
Trinidad and Tobago,2011,0.151799831670585,0.9126349428261259,136.81573400000002,12.90976545,0.161817438850324,14800.0,7.0,5.1071328926455895,99.73614501953129,96.9405590651792,6.519,10.263,0.863,62.54,0.775,0.078,0.9,11.583333333333334,11.557500000000003,20557.0,1.0,3.0,3.0
Turkey,2009,2.11191412147567,-0.6947931441558699,88.00150156,9.041716695,1.3317510548523201,9580.0,5.0,6.25097663090625,99.3107452392578,97.68658613710559,5.212999999999999,9.838,0.755,64.04,0.456,-0.22699999999999998,0.853,87.5,1.7741666666666667,9773.0,0.0,3.0,3.0
Turkey,2010,2.20304201133342,-0.606887492338519,85.40338801,9.81399953,1.1787769113131399,10430.0,5.0,8.56644420552977,100.0,97.91348718717659,5.49,9.906,0.795,64.4,0.515,-0.187,0.8109999999999999,127.0,2.6408333333333336,11525.0,0.0,3.0,3.0
Turkey,2011,2.2970257848030298,-0.5118954839977,88.98274071,10.34112976,1.9437287241023,11230.0,5.0,6.471879671150969,99.9107818603515,98.1315494122674,5.272,9.996,0.6920000000000001,64.64,0.446,-0.242,0.649,95.66666666666667,1.9225,12237.0,1.0,3.0,3.0
Turkey,2012,2.3662818225432303,-0.452037785259076,90.76125481,10.55247691,1.57257210423579,11880.0,5.0,8.891569965121642,99.98565673828129,98.34083579468479,5.309,10.026,0.7390000000000001,64.88,0.47100000000000003,-0.21600000000000003,0.7020000000000001,120.83333333333333,2.3666666666666667,12671.0,0.0,3.0,3.0
Turkey,2013,2.3903776186536603,-0.38798644177668296,91.91655814,11.73466679,1.426814052836,12530.0,4.0,7.4930903054769695,99.9992523193359,98.54168298054941,4.888,10.091000000000001,0.795,65.12,0.541,-0.22899999999999998,0.698,150.83333333333334,2.9516666666666667,13603.0,1.0,3.0,3.0
Turkey,2014,2.3771572864349397,-0.3805237883456621,93.3244579,11.51017619,1.40432423429883,12590.0,4.0,8.85457271364318,100.0,98.7344516642955,5.58,10.124,0.863,65.36,0.649,-0.024,0.764,134.75,2.5691666666666673,13170.0,0.0,3.0,3.0
Turkey,2015,2.3260872671682797,-0.405358672648151,94.08186548,12.143113900000001,2.0937507883832,12000.0,4.0,7.670853648458801,100.0,98.8993534185424,5.513999999999999,10.166,0.851,65.6,0.653,-0.016,0.8059999999999999,127.66666666666667,2.3725,11961.0,1.0,3.0,3.0
Ukraine,2006,-0.41238807516276293,-1.23337255310881,105.2767922,1.115487517,5.205859954159321,1950.0,4.0,9.05252491133255,99.63037109375,96.4433133138623,4.803999999999999,9.38,0.852,60.12,0.624,-0.257,0.929,834.4166666666666,23.56583333333333,2418.0,0.0,3.0,4.0
Ukraine,2007,-0.33526294275109997,-1.15406673680445,119.08760670000001,1.724645103,7.148988857362291,2560.0,4.0,12.8387796190181,99.8,96.57065234273209,5.252000000000001,9.459,0.82,60.64,0.494,-0.24100000000000002,0.968,836.0,23.426666666666666,3229.0,0.0,3.0,3.0
Ukraine,2008,-0.28060397325645503,-1.1018437522987599,120.55808600000002,3.464220984,5.950501039454941,3210.0,4.0,25.226461707384,99.78270721435551,96.69670756841481,5.172000000000001,9.488,0.86,61.16,0.48700000000000004,-0.265,0.929,787.8333333333334,22.875,4104.0,0.0,3.0,3.0
Ukraine,2009,-0.18520955577429102,-1.00430387799172,119.45642109999999,4.147706232,4.07212120282228,2840.0,4.0,15.881192459447599,99.8724822998047,96.8214787851578,5.166,9.332,0.845,61.68,0.46,-0.24100000000000002,0.9620000000000001,809.5833333333334,23.27166666666666,2691.0,0.0,3.0,3.0
Ukraine,2010,-0.26015958679519396,-0.696157503356735,117.76781969999999,6.454904046,4.7429235481486,2980.0,4.0,9.372931050789761,99.94507598876949,96.94494960804,5.058,9.374,0.884,62.2,0.484,-0.18899999999999997,0.9540000000000001,757.4166666666666,21.922500000000003,3141.0,0.0,3.0,3.0
Ukraine,2011,-0.22399439417991002,-0.656062443416467,121.94160659999999,6.956210822,4.41714544177614,3110.0,4.0,7.95572466274646,99.98504638671879,97.0670513137228,5.083,9.431000000000001,0.8590000000000001,62.5,0.579,-0.228,0.9329999999999999,747.75,21.999999999999996,3788.0,0.0,3.0,3.0
Ukraine,2012,-0.11179659750272401,-0.544564398206359,130.8590206,8.037551512,4.65066325233916,3500.0,4.0,0.568727971803899,99.86749116607771,97.18771899080922,5.03,9.436,0.898,62.8,0.564,-0.223,0.8959999999999999,754.8333333333334,22.372500000000006,4096.0,0.0,3.0,3.0
Ukraine,2014,-0.3446810863273869,-0.7788554943490991,144.27884740000002,9.30621027,0.6344407167365611,3560.0,4.0,12.071856287425199,100.0,97.6164046038902,4.297,9.426,0.877,63.4,0.5329999999999999,0.084,0.927,664.0,20.875,3299.0,0.0,3.0,3.0
Ukraine,2015,-0.12605001942973598,-0.560949479191252,143.9836554,11.80610727,3.3505084624730497,2650.0,4.0,48.6998646434423,100.0,97.7317795623748,3.965,9.327,0.909,63.7,0.431,-0.033,0.9520000000000001,631.1666666666666,20.393333333333334,2256.0,0.0,3.0,3.0
United Arab Emirates,2009,11.040261740455302,8.45542259902619,139.20337769999998,9.005851905,0.4473673639853761,36140.0,5.0,1.5598009814855802,100.0,99.6383993972903,6.8660000000000005,10.975,0.885,66.28,0.8490000000000001,0.019,0.33899999999999997,10.333333333333334,0.9775000000000001,34960.0,1.0,5.0,5.0
United Arab Emirates,2010,7.99822816079276,5.4422454536746905,132.1053857,9.513336503,3.0355948922236498,34520.0,5.0,0.879216764156813,100.0,99.637005140036,7.097,10.914000000000001,0.912,66.4,0.878,0.057,0.355,9.25,1.8925,36964.0,1.0,3.0,3.0
United Kingdom,2005,1.04513367651541,-0.7272948080625601,108.6004149,16.41928341,10.0231370218295,42770.0,6.0,2.08913649025072,100.0,100.0,6.984,10.663,0.9790000000000001,69.9,0.922,0.198,0.39799999999999996,337.25,6.596666666666665,44372.0,1.0,3.0,4.0
United Kingdom,2007,1.1271899550309799,-0.645498561587356,120.2257083,25.41087095,6.814913578763321,47760.0,6.0,2.38656150773328,100.0,100.0,6.8020000000000005,10.699000000000002,0.97,70.46,0.838,0.336,0.498,324.75,6.243333333333333,53576.0,0.0,3.0,3.0
United Kingdom,2008,1.1318691961886203,-0.647312855625716,120.7240644,27.88511079,8.768326466729231,48420.0,6.0,3.52140856342537,100.0,100.0,6.986000000000001,10.689,0.9540000000000001,70.74,0.759,0.331,0.5479999999999999,354.9166666666667,6.725833333333334,50111.0,1.0,3.0,3.0
United Kingdom,2009,1.09510526789302,-0.6777348780095731,121.9353861,28.50204074,0.6104981452482429,43940.0,6.0,1.96173173560107,100.0,100.0,6.907,10.638,0.9640000000000001,71.02,0.816,0.341,0.5589999999999999,353.8333333333333,6.500000000000001,41074.0,0.0,3.0,3.0
United Kingdom,2010,1.1177710853051201,-0.6550637943101,121.20305379999999,30.25187656,2.72063925984942,41280.0,6.0,2.4926547246706496,100.0,100.0,7.029,10.649000000000001,0.955,71.3,0.841,0.40299999999999997,0.5870000000000001,349.0,6.4508333333333345,41798.0,1.0,3.0,3.0
United Kingdom,2011,1.11076971290171,-0.661999246478085,120.92152050000001,32.26499573,1.02516582127941,40720.0,6.0,3.85611244682819,100.0,100.0,6.869,10.657,0.9490000000000001,71.38,0.9,0.336,0.43799999999999994,366.0833333333333,6.524166666666666,44491.0,0.0,3.0,3.0
United Kingdom,2012,1.0221092571018102,-0.7640133142335022,121.9127668,33.7518391,1.74664481434259,41310.0,6.0,2.5732347965452798,100.0,100.0,6.881,10.664000000000001,0.935,71.46,0.889,0.371,0.425,370.3333333333333,6.6225,44585.0,0.0,3.0,3.0
United Kingdom,2013,0.9928239212728291,-0.800219303804562,121.7088908,35.64264753,1.9782781496751498,42250.0,6.0,2.29166666666666,100.0,100.0,6.917999999999999,10.679,0.937,71.54,0.905,0.34600000000000003,0.568,402.0,7.076666666666665,45594.0,0.0,3.0,3.0
United Kingdom,2014,1.07317053974962,-0.7269905171629879,120.67962179999999,36.49857667,1.94055009204743,43940.0,6.0,1.45112016293279,100.0,100.0,6.757999999999999,10.697000000000001,0.91,71.62,0.857,0.355,0.484,399.0,6.994166666666666,49906.0,0.0,3.0,3.0
United Kingdom,2015,1.1113500827258898,-0.6961096701952509,121.1839932,37.7486059,1.56515539672821,43860.0,6.0,0.368046842325369,100.0,100.0,6.515,10.712,0.9359999999999999,71.7,0.833,0.3,0.456,409.1666666666667,7.228333333333333,47240.0,1.0,3.0,3.0
United States,2006,1.17796815968651,0.108670280303657,77.09164231,20.22571123,2.1540517648526003,48080.0,6.0,3.2259441007040697,100.0,99.153471445834,7.182,10.924000000000001,0.965,68.06,0.9109999999999999,0.2,0.6,2774.3333333333335,12.094166666666668,49666.0,0.0,3.0,4.0
United States,2007,1.1630677610175602,0.0931570901609545,82.93546295,23.85400897,2.3941272176014903,48640.0,6.0,2.8526724815013598,100.0,99.1587308253516,7.513,10.933,0.959,68.22,0.872,0.19699999999999998,0.633,2883.0,12.426666666666668,51585.0,0.0,3.0,3.0
United States,2008,1.1561856713353502,0.0856572616332229,86.13129085,25.42405841,2.3174243279685496,49330.0,6.0,3.8391002966510097,100.0,99.16395926734259,7.28,10.922,0.953,68.38,0.878,0.255,0.6679999999999999,3002.5,12.770000000000001,52128.0,0.0,3.0,3.0
United States,2009,1.0852902942882199,0.0141332145804876,89.61260458,26.13465459,1.1171781388095001,48050.0,6.0,-0.35554626629975,100.0,99.1691567718071,7.1579999999999995,10.888,0.912,68.54,0.831,0.201,0.665,3075.0,12.849166666666667,50563.0,0.0,3.0,3.0
United States,2010,1.0350025943996801,-0.0303431493087041,92.37840689,27.38517984,1.76119319756895,48970.0,6.0,1.64004344238989,100.0,99.17429240121841,7.164,10.905,0.9259999999999999,68.7,0.828,0.244,0.69,3196.8333333333335,13.240833333333335,51989.0,0.0,3.0,3.0
United States,2011,0.938733055367039,-0.17253913382562303,95.61250193,28.39305905,1.6953232094898998,50560.0,6.0,3.1568415686220597,100.0,99.17948990568279,7.115,10.913,0.922,68.68,0.863,0.161,0.6970000000000001,3292.3333333333335,13.53,53452.0,0.0,3.0,3.0
United States,2012,0.9495827186698259,-0.188972699388025,97.28807458,29.52554777,1.5456250651740802,52760.0,6.0,2.06933726526059,100.0,99.1846874101473,7.026,10.927999999999999,0.903,68.66,0.823,0.215,0.71,3383.0,13.761666666666665,55170.0,0.0,3.0,3.0
United States,2013,0.9149053011372859,-0.264656609203273,98.46652501,30.43449694,1.71661339144446,53940.0,6.0,1.4648326556271398,100.0,99.18991585213828,7.249,10.939,0.925,68.64,0.792,0.27399999999999997,0.747,3428.5833333333335,13.889166666666666,56520.0,0.0,3.0,3.0
United States,2014,0.960162155354359,-0.254684197855242,111.89140320000001,30.785086199999995,1.43739091769788,55850.0,6.0,1.62222297740821,100.0,99.19517523165591,7.151,10.956,0.902,68.62,0.866,0.221,0.7020000000000001,3564.0833333333335,14.277500000000003,58531.0,0.0,3.0,3.0
United States,2015,0.967792646638358,-0.28313688732054,119.49739050000001,31.94832236,2.7942186792388304,56700.0,6.0,0.118627135552435,100.0,99.20043461117349,6.864,10.977,0.904,68.6,0.8490000000000001,0.21899999999999997,0.698,3682.4166666666665,14.617499999999998,60387.0,0.0,3.0,3.0
Uruguay,2006,0.413620561911444,-3.40219934363378,69.94839154,3.199658485,7.7037386385102495,5380.0,6.0,6.397649743851209,98.505426,97.5184432034778,5.7860000000000005,9.543,0.912,67.44,0.807,-0.113,0.47700000000000004,44.0,20.675833333333333,6362.0,0.0,3.0,4.0
Uruguay,2007,0.502060265571829,-3.3076240680657203,89.95676611,4.941041835,5.8039439152403896,6370.0,6.0,8.11464561179318,98.692636,97.74643559578492,5.694,9.604,0.875,67.58,0.7859999999999999,-0.165,0.614,48.0,22.1925,7581.0,0.0,3.0,3.0
Uruguay,2008,0.564563486413186,-3.25257772747229,104.6851759,7.297637835,7.053791438313321,7690.0,6.0,7.87707374730889,98.784355,97.9646240438517,5.664,9.671,0.879,67.72,0.8079999999999999,-0.14300000000000002,0.597,43.583333333333336,19.544166666666666,9793.0,0.0,3.0,3.0
Uruguay,2009,0.5796405626139929,-3.2231925744091297,122.267605,9.44118736,5.061736217096129,8770.0,6.0,7.06221874388572,98.83069610595699,98.1732314384622,6.296,9.71,0.924,67.86,0.825,-0.11800000000000001,0.544,42.583333333333336,19.8125,10166.0,1.0,3.0,3.0
Uruguay,2010,0.563494556276092,-3.25784489390303,131.49414050000001,11.36638499,5.43898761177647,10390.0,6.0,6.69870886978135,98.989486694336,98.37301217544541,6.062,9.782,0.893,68.0,0.8320000000000001,-0.158,0.47100000000000003,45.583333333333336,21.4525,12882.0,1.0,3.0,3.0
Uruguay,2012,0.4630237759282979,-2.0564469253132502,147.0646734,17.09470477,11.7896717684146,13910.0,6.0,8.09776580573602,99.3490753173828,98.74709989877519,6.45,9.861,0.865,68.28,0.871,0.067,0.615,49.916666666666664,22.029166666666665,16264.0,0.0,3.0,3.0
Uruguay,2013,0.439699346945272,-1.66625852234571,154.5756828,21.62784386,1.3125688438813001,15580.0,6.0,8.575135040053942,99.611808,98.9218108761899,6.444,9.904,0.917,68.42,0.888,-0.043,0.586,45.5,20.7575,18179.0,1.0,3.0,3.0
Uruguay,2014,0.445567312683758,-1.65977723741484,160.75508269999997,24.57229702,6.692390404445981,16230.0,6.0,8.877353332298279,99.657085,99.0889221665283,6.561,9.932,0.902,68.56,0.904,-0.073,0.5329999999999999,49.25,20.719999999999995,18012.0,0.0,3.0,3.0
Uruguay,2015,0.455763797080543,-1.64779123419372,150.52879860000002,26.25438868,4.566224641788169,15830.0,6.0,8.66626987079337,99.70948,99.2491110120541,6.627999999999999,9.932,0.8909999999999999,68.7,0.917,-0.032,0.6729999999999999,52.5,22.50166666666667,16696.0,0.0,3.0,3.0
